order_id,customer_id,branch_name,cashier_name,order_date,order_time,payment_method,promotion,subtotal,discount,tax,tax_rate,grandtotal
ORD00382,CUST0028,FnB Yogyakarta,Fajar Wahyuni,2023-03-14,17:23:46,debit card,NULL,230649,0,22280,10.000179536436,253714
ORD00383,CUST0049,FnB Jakarta Selatan,Agus Permata,2024-12-30,13:43:53,GoPay,MEMBER DISC,268717,48625,22009,8.190401053896,290725
ORD00384,CUST0173,FnB Surabaya,Siti Pratama,2024-01-03,11:07:32,Cash,NULL,209423,0,20967,10.000143084033,230365
ORD00385,CUST0153,FnB Jakarta Barat,Gilang Anggraini,2024-05-27,11:15:25,QR Code,NULL,148204,0,14858,10.000134609430,163024
ORD00386,CUST0071,FnB Medan,Zahra Hidayat,2023-02-27,19:42:42,debit card,MEMBER DISC,152513,5000,15263,9.999868965878,167764
ORD00387,CUST0162,FnB Jakarta Selatan,Joko Kusumo,2024-07-13,20:23:00,Tunai,MEMBER DISC,156599,23910,13224,8.469051202408,169861
ORD00388,CUST0171,FnB Jakarta Selatan,Sinta Santoso,2023-06-16,13:36:30,Cash,NULL,277248,0,26468,10.000075563514,304973
ORD00389,CUST0165,FnB Denpasar,Reza Puspita,2024-10-30,13:44:27,QRIS,NONE,53260,0,5420,10.000922594335,58586
ORD00390,CUST0178,FnB Jakarta Pusat,Fitri Prasetyo,2023-06-12,18:25:52,qris,NULL,180578,0,18058,10.000110755463,198635
ORD00391,CUST0066,FnB Surabaya,Siti Kusuma,2024-07-26,10:42:57,Tunai,NULL,217079,0,21710,10.000000000000,238786
ORD00392,CUST0162,FnB Jakarta Selatan,Tuti Wijaya,2023-06-30,08:02:08,qris,NULL,392959,11897,38133,9.697526091998,431066
ORD00393,CUST0110,FnB Jakarta Pusat,Tuti Wijaya,2023-12-16,07:05:07,debit card,NULL,63533,0,6353,9.999527804448,69885
ORD00394,CUST0164,FnB Jakarta Pusat,Lina Pratama,2024-11-29,11:33:57,qris,PROMO10,286002,35087,25126,8.774791072245,311098
ORD00395,CUST0162,FnB Jakarta Selatan,Reza Puspita,2023-07-22,19:38:34,QR Code,NULL,331944,0,33205,10.000030116037,365138
ORD00396,CUST0162,FnB Makassar,Rian Suryani,2024-07-30,11:19:54,Debit Card,MEMBER DISC,146099,12744,13336,9.128057002443,159434
ORD00397,CUST0155,FnB Jakarta Barat,Tuti Wijaya,2023-12-05,19:08:46,GoPay,WEEKEND SPECIAL,280849,41704,21576,8.380168178198,304384
ORD00398,CUST0043,FnB Palembang,Maya Permata,2024-01-21,11:25:29,Credit Card,BUY1GET1,170737,0,17576,10.000284486927,187811
ORD00399,CUST0130,FnB Surabaya,Eko Puspita,2023-11-28,17:40:46,cash,MEMBER DISC,156053,0,15705,9.999808981681,171658
ORD00400,CUST0195,FnB Bandung,Siti Pratama,2023-11-01,18:20:50,qris,-,287873,0,26591,9.999887181145,316659
ORD00401,CUST0185,FnB Surabaya,Maya Permata,2024-05-18,20:04:21,qris,NULL,278374,0,27846,9.999928176914,306211
ORD00402,CUST0012,FnB Surabaya,Fajar Kurniawan,2023-05-08,11:17:00,credit card,NULL,110522,0,11082,9.999909764394,121574
ORD00403,CUST0040,FnB Semarang,Hadi Handayani,2023-05-28,13:56:19,CASH,PROMO10,125760,0,12600,10.000158732678,138336
ORD00404,CUST0031,FnB Jakarta Barat,Siti Kusuma,2024-10-03,19:35:17,Kartu Debit,NULL,433416,0,37262,9.999892653183,476757
ORD00405,CUST0162,FnB Jakarta Barat,Fitri Prasetyo,2024-12-01,13:43:50,Credit Card,NULL,167223,0,14273,9.999789817351,183944
ORD00406,CUST0162,FnB Denpasar,Reza Puspita,2023-10-12,13:32:45,Kartu Debit,PROMO20,193841,0,19421,9.999794041624,213224
ORD00407,CUST0058,FnB Denpasar,Joko Kusumo,2023-07-28,13:40:23,CASH,NULL,111789,0,11730,9.999744252065,122967
ORD00408,CUST0120,FnB Denpasar,Fajar Yulianto,2024-04-29,18:28:22,GoPay,MEMBER DISC,198860,0,19932,9.999749153392,218745
ORD00409,CUST0164,FnB Bandung,Eko Puspita,2024-12-08,11:19:26,Qris,NULL,202129,0,20317,10.000196883336,222342
ORD00410,CUST0162,FnB Yogyakarta,Maya Handayani,2023-07-21,17:10:36,QRIS,MEMBER DISC,139843,12016,12783,9.140965225288,152625
ORD00411,CUST0130,FnB Bandung,Sinta Santoso,2023-05-08,13:43:32,cash,BUY1GET1,210101,30735,17995,8.541308702214,228046
ORD00412,CUST0133,FnB Bandung,Sinta Santoso,2024-06-19,18:58:53,OVO,PROMO20,122603,18923,10368,8.456563053106,132970
ORD00413,CUST0120,FnB Jakarta Selatan,Yusuf Handayani,2024-05-10,13:42:58,gopay,PROMO10,64294,8878,5543,8.619188306639,69835
ORD00414,CUST0072,FnB Surabaya,Fajar Yulianto,2024-01-12,18:43:59,shopeepay,MEMBER DISC,265877,0,24715,9.999838157585,292464
ORD00415,CUST0132,FnB Jakarta Selatan,Maya Handayani,2023-10-08,15:22:03,GoPay,NULL,212523,0,20016,9.999750206079,233774
ORD00416,CUST0162,FnB Jakarta Barat,Siti Pratama,2023-06-30,13:15:53,QR Code,NULL,135622,0,13566,10.000073714239,149184
ORD00417,CUST0173,FnB Makassar,Agus Wahyuni,2024-05-20,11:00:47,Debit Card,NULL,218334,0,22163,9.999864641095,240167
ORD00418,CUST0150,FnB Jakarta Selatan,Gilang Anggraini,2024-05-07,21:39:54,debit card,NULL,92157,0,9321,10.000000000000,101372
ORD00419,CUST0162,FnB Jakarta Pusat,Bagus Lestari,2023-07-12,11:00:22,Cash,WEEKEND SPECIAL,222286,39007,18272,8.240876044090,240604
ORD00420,CUST0039,FnB Jakarta Pusat,Siti Pratama,2024-08-17,12:12:05,OVO,PROMO10,253816,24272,22955,9.043596794654,276770
ORD00421,CUST0111,FnB Denpasar,Hadi Handayani,2023-05-25,13:16:14,debit card,PROMO10,89049,12917,7870,8.589640042784,96697
ORD00422,CUST0006,FnB Surabaya,Siti Pratama,2024-05-05,15:51:17,Qris,NULL,102403,0,10240,9.999707039832,112642
ORD00423,CUST0066,FnB Bandung,Intan Pratama,2024-07-07,12:00:22,shopeepay,PROMO20,210612,15650,19496,9.256832469185,230107
ORD00424,CUST0162,FnB Yogyakarta,Fajar Wahyuni,2023-07-25,12:26:47,OVO,NULL,223674,14686,20899,9.343508856639,244572
ORD00425,CUST0196,FnB Makassar,Lina Pratama,2023-07-08,17:17:07,QRIS,NULL,335487,0,33756,10.000118498856,369036
ORD00426,CUST0023,FnB Jakarta Barat,Lina Pratama,2024-06-23,12:32:46,QR Code,NONE,459379,0,35377,10.000113069090,505317
ORD00427,CUST0096,FnB Semarang,Hadi Handayani,2024-09-29,09:09:22,ovo,NULL,251284,10000,25193,10.000039693723,276412
ORD00428,CUST0162,FnB Yogyakarta,Lina Pratama,2024-09-09,17:27:30,debit card,NULL,238211,0,23975,9.999874871221,262031
ORD00429,CUST0052,FnB Medan,Eko Puspita,2024-02-05,18:15:17,QRIS,NONE,379873,0,38013,9.999947386697,417860
ORD00430,CUST0132,FnB Jakarta Selatan,Siti Wahyuni,2024-05-17,13:50:51,Gopay,-,72305,0,7251,10.000275831632,79535
ORD00431,CUST0162,FnB Makassar,Intan Pratama,2023-06-30,16:40:40,gopay,WEEKEND SPECIAL,241763,0,24179,10.000124076149,265939
ORD00432,CUST0140,FnB Surabaya,Rian Suryani,2023-09-22,21:09:27,qris,PROMO10,98287,17115,6870,8.005220289213,106155
ORD00433,CUST0046,FnB Jakarta Barat,Rian Suryani,2024-10-29,19:44:40,CASH,NULL,282657,0,28298,9.999823312189,310922
ORD00434,CUST0083,FnB Bandung,Rian Suryani,2024-11-02,19:07:17,QR Code,PROMO20,128256,21919,10838,8.317536818031,138923
ORD00435,CUST0162,FnB Jakarta Pusat,Eko Puspita,2023-07-08,11:11:02,Qris,-,114974,0,11559,9.999913488074,126471
ORD00436,CUST0132,FnB Jakarta Pusat,Agus Wahyuni,2023-09-10,13:06:27,cash,NULL,377963,29841,34812,9.210425359095,412774
ORD00437,CUST0004,FnB Yogyakarta,Fitri Prasetyo,2024-07-09,13:00:43,QR Code,NULL,68711,0,6904,10.000289695529,75582
ORD00438,CUST0162,FnB Jakarta Pusat,Siti Pratama,2023-07-14,19:15:41,GoPay,NULL,377689,0,36697,10.000081751220,415458
ORD00439,CUST0008,FnB Bandung,Hadi Handayani,2024-11-10,17:02:37,QR Code,NULL,460080,0,46034,9.999891385808,506087
ORD00440,CUST0162,FnB Surabaya,Fajar Wahyuni,2023-11-15,08:34:39,shopeepay,NULL,205902,0,19361,10.000154953075,226492
ORD00441,CUST0052,FnB Jakarta Pusat,Fajar Wahyuni,2024-10-26,11:26:35,QR Code,NONE,282620,0,28499,9.999929822591,310881
ORD00442,CUST0187,FnB Palembang,Siti Pratama,2024-08-30,17:58:27,gopay,NULL,158940,0,15894,10.000000000000,174834
ORD00443,CUST0088,FnB Jakarta Selatan,Siti Kusuma,2023-09-18,12:44:08,Tunai,BUY1GET1,189457,30682,15522,8.349695264632,205276
ORD00444,CUST0078,FnB Jakarta Barat,Yusuf Handayani,2023-07-20,20:31:43,QRIS,NONE,225687,0,22569,10.000132927461,248255
ORD00445,CUST0035,FnB Jakarta Barat,Bagus Lestari,2023-10-17,20:25:38,Debit Card,NULL,213670,0,21376,10.000187129250,235037
ORD00446,CUST0073,FnB Jakarta Selatan,Intan Pratama,2024-03-18,17:56:59,qris,NULL,199749,0,20002,9.999950005249,219723
ORD00447,CUST0173,FnB Jakarta Pusat,Siti Wahyuni,2023-08-21,17:10:14,Debit,NULL,301412,0,23524,10.000212553404,331553
ORD00448,CUST0198,FnB Semarang,Gilang Anggraini,2024-11-19,11:59:08,Debit,NULL,306699,29836,27703,9.027777777777,334387
ORD00449,CUST0088,FnB Palembang,Siti Wahyuni,2023-11-07,17:41:22,QRIS,MEMBER DISC,157257,17989,13927,8.856203539429,171183
ORD00450,CUST0109,FnB Jakarta Selatan,Maya Handayani,2024-03-10,20:57:39,credit card,NULL,390619,0,32792,9.999878020516,429680
ORD00451,CUST0162,FnB Medan,Wati Suryani,2023-11-25,12:11:16,QRIS,MEMBER DISC,351354,0,35306,9.999858383017,386488
ORD00452,CUST0173,FnB Semarang,Fajar Kurniawan,2023-08-13,20:41:16,shopeepay,MEMBER DISC,182069,0,18218,10.000164675013,200276
ORD00453,CUST0134,FnB Makassar,Tuti Wijaya,2024-12-02,10:20:17,Ovo,WEEKEND SPECIAL,229282,15166,21656,9.345439480770,250709
ORD00454,CUST0094,FnB Bandung,Bagus Lestari,2024-07-22,20:23:09,QR Code,NULL,269821,0,21689,9.999907788207,296802
ORD00455,CUST0098,FnB Jakarta Barat,Intan Pratama,2023-04-27,11:12:36,OVO,PROMO20,617262,54037,51394,9.048637704124,673115
ORD00456,CUST0162,FnB Jakarta Barat,Agus Wahyuni,2024-10-08,11:52:25,debit card,MEMBER DISC,328210,35727,29252,8.911663274880,357458
ORD00457,CUST0001,FnB Semarang,Maya Handayani,2024-10-07,13:25:06,Credit Card,NULL,286603,0,26788,9.999850681638,315262
ORD00458,CUST0143,FnB Yogyakarta,Fajar Kurniawan,2024-10-27,20:24:01,GoPay,-,27105,2606,2450,9.038922707987,29554
ORD00459,CUST0083,FnB Jakarta Selatan,Agus Permata,2024-10-29,11:09:40,gopay,NULL,243254,0,24347,10.000164293987,267579
ORD00460,CUST0162,FnB Jakarta Barat,Hadi Handayani,2023-11-18,08:12:08,Debit Card,NONE,27624,0,2795,10.001073460478,30386
ORD00461,CUST0021,FnB Denpasar,Agus Wahyuni,2023-01-19,18:03:34,Kartu Debit,NULL,366331,0,32867,9.999969574437,402963
ORD00462,CUST0133,FnB Yogyakarta,Rian Suryani,2024-02-10,17:32:56,QRIS,NULL,448736,0,38685,9.999974150254,493609
ORD00463,CUST0115,FnB Palembang,Siti Wahyuni,2024-02-04,12:09:22,GoPay,NULL,147934,0,14696,9.999659782941,162726
ORD00464,CUST0151,FnB Semarang,Yusuf Handayani,2024-09-23,17:14:06,QR Code,MEMBER DISC,177778,14307,16423,9.198447415439,194130
ORD00465,CUST0017,FnB Bandung,Fajar Yulianto,2023-12-02,11:57:02,Shopeepay,NULL,260806,19563,24079,9.248668144159,284927
ORD00466,CUST0132,FnB Surabaya,Fitri Prasetyo,2023-09-29,18:57:42,Tunai,BUY1GET1,67237,4352,6288,9.351993693948,73524
ORD00467,CUST0132,FnB Medan,Siti Pratama,2024-09-13,12:42:23,Kartu Kredit,NULL,252066,0,25214,10.000118982933,277272
ORD00468,CUST0132,FnB Jakarta Pusat,Maya Handayani,2024-12-22,09:49:41,Ovo,NONE,54934,2721,5221,9.504132231404,60154
ORD00469,CUST0137,FnB Surabaya,Zahra Hidayat,2024-05-31,08:36:27,QR Code,PROMO20,109609,6587,10309,9.399503993581,119911
ORD00470,CUST0160,FnB Semarang,Maya Handayani,2023-05-20,09:49:24,Shopeepay,NULL,234578,0,22244,10.000000000000,258035
ORD00471,CUST0162,FnB Jakarta Selatan,Sinta Santoso,2023-07-29,19:08:51,QR Code,PROMO10,291058,35033,23184,8.687148012005,316342
ORD00472,CUST0066,FnB Yogyakarta,Eko Puspita,2024-08-03,20:34:34,Credit Card,PROMO10,104937,0,9289,10.000322973074,115431
ORD00473,CUST0162,FnB Surabaya,Reza Puspita,2024-11-10,18:44:05,Gopay,NULL,131131,0,13132,10.000076150442,144244
ORD00474,CUST0119,FnB Palembang,Wati Suryani,2023-04-09,18:58:07,QRIS,NULL,526871,15077,49319,9.703421843766,577995
ORD00475,CUST0018,FnB Jakarta Pusat,Agus Permata,2024-04-17,20:15:13,ovo,NONE,179319,0,17997,10.000000000000,197250
ORD00476,CUST0016,FnB Jakarta Selatan,Agus Permata,2023-07-30,18:09:24,GoPay,-,271443,0,27144,9.999889479559,298586
ORD00477,CUST0078,FnB Surabaya,Siti Pratama,2024-02-16,17:30:53,gopay,PROMO10,469399,39962,35199,8.980436379964,511553
ORD00478,CUST0162,FnB Jakarta Barat,Agus Permata,2024-05-05,11:04:00,debit card,NULL,163607,0,15661,10.000063853290,179967
ORD00479,CUST0162,FnB Semarang,Fajar Kurniawan,2024-09-08,18:47:33,Kartu Debit,NULL,223134,0,19744,10.000000000000,245447
ORD00480,CUST0162,FnB Semarang,Zahra Hidayat,2023-07-19,17:18:07,ovo,PROMO10,118213,18649,10070,8.437722569022,128187
ORD00481,CUST0120,FnB Jakarta Pusat,Fajar Kurniawan,2023-01-09,17:25:53,Cash,WEEKEND SPECIAL,190543,0,17805,10.000224661042,209597
ORD00482,CUST0108,FnB Surabaya,Yusuf Handayani,2023-04-24,15:19:45,QR Code,BUY1GET1,216379,36096,18030,8.331869980314,234407
ORD00483,CUST0035,FnB Surabaya,Maya Handayani,2024-11-01,09:47:13,qris,NULL,427374,0,42739,10.000046795885,470111
ORD00484,CUST0078,FnB Jakarta Barat,Joko Kusumo,2024-10-12,15:38:53,QRIS,NULL,129225,0,12925,10.000154741272,142147
ORD00485,CUST0104,FnB Denpasar,Fitri Prasetyo,2024-08-17,09:03:51,Gopay,PROMO20,329345,52127,27722,8.417313151862,357066
ORD00486,CUST0020,FnB Yogyakarta,Hadi Handayani,2024-05-17,13:49:54,Credit Card,NULL,271229,0,25257,10.000158374444,298352
ORD00487,CUST0059,FnB Semarang,Intan Pratama,2024-05-15,13:00:48,qris,NULL,299466,0,27443,10.000145758783,329413
ORD00488,CUST0136,FnB Semarang,Fajar Wahyuni,2023-05-23,11:36:36,OVO,BUY1GET1,95156,0,9516,10.000420362352,104671
ORD00489,CUST0162,FnB Bandung,Rian Suryani,2024-11-10,12:00:22,Tunai,NULL,117630,0,10508,10.000285504915,129393
ORD00490,CUST0199,FnB Denpasar,Fajar Wahyuni,2024-04-09,18:22:08,QR Code,BUY1GET1,252093,48549,20442,8.080672322056,272463
ORD00491,CUST0183,FnB Semarang,Eko Puspita,2023-10-20,18:01:37,GoPay,NULL,413725,0,35128,10.000056934963,455097
ORD00492,CUST0151,FnB Semarang,Intan Pratama,2024-09-28,17:56:40,QRIS,NULL,119020,0,12102,10.000000000000,130922
ORD00493,CUST0101,FnB Makassar,Lina Pratama,2023-02-09,09:32:33,CASH,NULL,159878,4329,14312,9.706406961050,175396
ORD00494,CUST0150,FnB Jakarta Selatan,Fitri Prasetyo,2024-05-10,12:18:23,Kartu Kredit,NONE,189545,0,18961,9.999894521443,208499
ORD00495,CUST0162,FnB Yogyakarta,Yusuf Handayani,2024-07-04,13:38:04,credit card,NULL,305960,0,30596,10.000000000000,336556
ORD00496,CUST0028,FnB Jakarta Selatan,Sinta Santoso,2023-03-12,09:49:55,shopeepay,MEMBER DISC,188540,15924,17262,9.155616845231,205801
ORD00497,CUST0098,FnB Jakarta Barat,Hadi Handayani,2024-03-29,12:10:04,QRIS,PROMO20,208999,39795,16920,8.095732515466,225918
ORD00498,CUST0164,FnB Jakarta Barat,Maya Handayani,2024-11-21,20:16:30,Debit,NULL,184445,16400,16863,9.113558735786,201254
ORD00499,CUST0091,FnB Palembang,Agus Permata,2024-03-29,14:02:23,Gopay,MEMBER DISC,30547,5834,2471,8.089174059645,33017
ORD00500,CUST0132,FnB Makassar,Lina Pratama,2023-10-07,19:23:05,QR Code,WEEKEND SPECIAL,79871,5000,6730,9.999851413797,87857
ORD00501,CUST0133,FnB Semarang,Lina Pratama,2024-02-09,17:47:50,QR Code,NULL,141453,0,14195,10.000140896666,155598
ORD00502,CUST0044,FnB Semarang,Hadi Handayani,2024-06-22,13:25:54,QRIS,NULL,0,0,0,0.000000000000,0
ORD00503,CUST0086,FnB Surabaya,Lina Pratama,2023-08-16,12:41:34,Tunai,PROMO20,240714,0,20304,10.000246262959,264785
ORD00504,CUST0078,FnB Denpasar,Maya Handayani,2024-02-27,20:49:27,ovo,NULL,206716,7835,19888,9.620929197546,226603
ORD00505,CUST0008,FnB Bandung,Fitri Prasetyo,2024-11-08,13:30:07,QRIS,NULL,184501,0,18469,9.999891711606,202950
ORD00506,CUST0007,FnB Bandung,Agus Permata,2024-05-14,11:20:36,QRIS,BUY1GET1,159264,0,15926,9.999748844685,175189
ORD00507,CUST0163,FnB Jakarta Selatan,Siti Pratama,2024-11-25,10:03:13,Tunai,NULL,87891,0,8789,9.999886222707,96679
ORD00508,CUST0067,FnB Yogyakarta,Maya Permata,2024-06-30,17:09:04,Ovo,PROMO10,460852,38623,37645,9.069401580911,502648
ORD00509,CUST0121,FnB Semarang,Yusuf Handayani,2023-06-19,15:13:42,QRIS,NULL,363827,0,36383,10.000082456772,400209
ORD00510,CUST0072,FnB Bandung,Eko Puspita,2024-01-14,11:10:12,QRIS,NULL,88540,0,8854,10.000000000000,97394
ORD00511,CUST0186,FnB Jakarta Pusat,Sinta Santoso,2023-07-22,13:22:58,QR Code,PROMO20,340853,18281,27953,9.386154305918,372845
ORD00512,CUST0066,FnB Makassar,Fajar Yulianto,2024-07-26,13:37:39,Debit Card,BUY1GET1,257179,37452,19459,8.386090269308,278746
ORD00513,CUST0103,FnB Jakarta Pusat,Agus Permata,2024-10-30,14:55:20,Qris,NULL,275098,0,27540,10.000145245392,302608
ORD00514,CUST0173,FnB Semarang,Siti Kusuma,2023-12-30,20:54:08,Tunai,NULL,277638,0,28014,10.000071393384,305401
ORD00515,CUST0164,FnB Palembang,Fajar Wahyuni,2024-12-03,18:38:24,QRIS,NULL,217996,0,21811,9.999908303990,239795
ORD00516,CUST0045,FnB Bandung,Lina Pratama,2023-09-13,12:01:19,qris,NULL,76191,0,7619,9.999868750902,83809
ORD00517,CUST0162,FnB Jakarta Selatan,Yusuf Handayani,2024-07-27,20:26:26,Ovo,NULL,218403,0,16833,9.999881187177,240243
ORD00518,CUST0110,FnB Semarang,Fajar Kurniawan,2023-04-01,11:29:27,QR Code,BUY1GET1,230220,0,23022,10.000000000000,253242
ORD00519,CUST0115,FnB Yogyakarta,Eko Puspita,2023-03-06,13:44:43,qris,BUY1GET1,252374,0,25240,9.999920761325,277611
ORD00520,CUST0031,FnB Surabaya,Hadi Handayani,2024-08-14,08:05:41,Kartu Kredit,WEEKEND SPECIAL,193645,35906,14574,8.023121387283,209181
ORD00521,CUST0018,FnB Palembang,Sinta Santoso,2024-04-16,17:42:18,credit card,NULL,71727,0,6561,9.999847586532,78899
ORD00522,CUST0162,FnB Jakarta Pusat,Fajar Kurniawan,2024-06-01,17:12:54,GoPay,NULL,463794,0,46385,9.999935324337,510173
ORD00523,CUST0119,FnB Surabaya,Bagus Lestari,2023-11-24,17:45:50,QRIS,NULL,129663,0,12966,9.999768630989,142628
ORD00524,CUST0107,FnB Semarang,Siti Wahyuni,2023-07-10,13:16:19,GoPay,NULL,209724,0,18676,9.999892911834,230696
ORD00525,CUST0162,FnB Makassar,Siti Wahyuni,2024-08-31,13:02:00,Gopay,MEMBER DISC,294349,0,29439,10.000067937551,323784
ORD00526,CUST0162,FnB Jakarta Selatan,Zahra Hidayat,2024-08-17,13:27:15,cash,BUY1GET1,309469,51608,22987,8.166564230825,334741
ORD00527,CUST0039,FnB Yogyakarta,Fajar Yulianto,2024-06-05,19:59:36,Kartu Debit,NULL,201455,0,20146,10.000248194385,221600
ORD00528,CUST0139,FnB Surabaya,Intan Pratama,2023-07-29,15:10:27,QR Code,-,284148,0,29023,9.999896634772,312562
ORD00529,CUST0033,FnB Bandung,Hadi Handayani,2024-03-18,17:58:16,qris,BUY1GET1,396272,32778,34571,9.133926920129,432467
ORD00530,CUST0162,FnB Jakarta Pusat,Fajar Wahyuni,2023-10-03,12:00:40,GoPay,NULL,162506,0,16256,10.000246069046,178756
ORD00531,CUST0155,FnB Makassar,Fajar Yulianto,2023-03-19,17:47:46,GoPay,NULL,109958,0,11009,9.999636674114,120953
ORD00532,CUST0187,FnB Jakarta Selatan,Gilang Anggraini,2024-11-12,13:57:14,Tunai,MEMBER DISC,122188,0,12219,10.000163682194,134406
ORD00533,CUST0018,FnB Jakarta Barat,Fajar Kurniawan,2024-04-25,17:03:17,qris,-,121306,0,12140,10.000329500148,133436
ORD00534,CUST0014,FnB Jakarta Barat,Wati Suryani,2024-12-03,13:07:06,CASH,MEMBER DISC,77362,0,7759,10.000000000000,85098
ORD00535,CUST0069,FnB Makassar,Maya Handayani,2024-08-18,21:53:13,qris,NULL,330472,0,33050,10.000121030209,363519
ORD00536,CUST0066,FnB Medan,Maya Handayani,2024-07-16,08:13:43,Cash,PROMO10,279765,41731,23826,8.509559235832,303571
ORD00537,CUST0066,FnB Yogyakarta,Bagus Lestari,2024-07-17,11:57:11,Qris,MEMBER DISC,222130,0,22331,10.000089562398,244343
ORD00538,CUST0175,FnB Jakarta Selatan,Rian Suryani,2024-10-12,12:30:39,Kartu Kredit,WEEKEND SPECIAL,24396,1373,2302,9.435973110345,26697
ORD00539,CUST0066,FnB Medan,Zahra Hidayat,2024-07-23,10:38:01,debit card,BUY1GET1,287915,12534,27558,9.564963868468,315453
ORD00540,CUST0066,FnB Surabaya,Siti Pratama,2024-08-22,07:20:08,debit card,NULL,170035,0,17005,10.000000000000,187038
ORD00541,CUST0162,FnB Makassar,Maya Permata,2024-05-10,11:22:45,qris,NULL,432598,0,43272,9.999884453174,475857
ORD00542,CUST0109,FnB Denpasar,Zahra Hidayat,2024-06-03,20:59:12,Debit,PROMO20,239204,0,21421,10.000140051445,263124
ORD00543,CUST0162,FnB Jakarta Pusat,Yusuf Handayani,2024-09-24,08:37:50,qris,MEMBER DISC,167332,22383,14506,8.663143121622,181828
ORD00544,CUST0018,FnB Medan,Fajar Wahyuni,2024-05-10,20:27:38,debit card,NONE,81580,0,8158,10.000000000000,89738
ORD00545,CUST0117,FnB Jakarta Pusat,Hadi Handayani,2023-12-26,19:23:57,Gopay,WEEKEND SPECIAL,122672,0,12298,10.000162630714,134939
ORD00546,CUST0008,FnB Surabaya,Rian Suryani,2024-11-22,19:38:52,Gopay,NULL,287324,0,28732,9.999860784341,316055
ORD00547,CUST0017,FnB Jakarta Barat,Joko Kusumo,2024-12-25,12:27:50,Ovo,NULL,315065,11422,30444,9.638508443667,345432
ORD00548,CUST0175,FnB Jakarta Barat,Fajar Wahyuni,2024-11-30,12:07:00,qris,NULL,261322,0,26195,9.999847301434,287453
ORD00549,CUST0034,FnB Jakarta Barat,Fajar Wahyuni,2024-11-28,19:57:14,Kartu Kredit,NULL,116630,0,11705,9.999914567154,128292
ORD00550,CUST0128,FnB Medan,Fajar Wahyuni,2024-09-03,12:45:38,cash,WEEKEND SPECIAL,177657,27529,15013,8.450553594848,192669
ORD00551,CUST0098,FnB Jakarta Barat,Reza Puspita,2024-11-17,20:20:52,Ovo,NULL,361040,0,34819,9.999913840887,397143
ORD00552,CUST0079,FnB Semarang,Sinta Santoso,2023-05-27,12:26:07,qris,NULL,397772,0,34015,9.999882406204,437548
ORD00553,CUST0173,FnB Bandung,Fitri Prasetyo,2024-02-29,11:18:01,CASH,WEEKEND SPECIAL,112935,20447,9259,8.191123260525,122185
ORD00554,CUST0007,FnB Jakarta Pusat,Bagus Lestari,2024-11-10,12:02:57,Kartu Kredit,NULL,93942,7531,8641,9.198228694300,102582
ORD00555,CUST0156,FnB Yogyakarta,Gilang Anggraini,2023-01-28,11:53:51,Debit Card,NULL,237950,10000,23859,10.000167654430,261745
ORD00556,CUST0188,FnB Jakarta Barat,Fitri Prasetyo,2024-06-07,19:31:39,Qris,NULL,373613,0,37361,9.999919703008,410973
ORD00557,CUST0132,FnB Bandung,Gilang Anggraini,2023-09-11,16:06:01,QR Code,PROMO20,128150,17921,8523,8.262804292819,138738
ORD00558,CUST0185,FnB Medan,Hadi Handayani,2024-11-17,18:27:14,QRIS,NULL,21770,0,2177,10.000000000000,23947
ORD00559,CUST0012,FnB Jakarta Barat,Siti Pratama,2024-12-15,20:03:16,CASH,-,274377,0,27938,10.000107381781,301814
ORD00560,CUST0101,FnB Jakarta Pusat,Rian Suryani,2024-11-30,12:44:39,OVO,NULL,341119,0,34135,10.000000000000,375230
ORD00561,CUST0066,FnB Jakarta Barat,Intan Pratama,2024-07-29,17:08:20,Gopay,-,287051,0,27507,10.000145419644,315756
ORD00562,CUST0162,FnB Denpasar,Gilang Anggraini,2024-10-04,18:36:30,Ovo,PROMO10,351475,19336,33219,9.449887348945,384688
ORD00563,CUST0194,FnB Medan,Fajar Kurniawan,2024-09-20,12:49:18,credit card,NULL,149065,0,14906,9.999664575856,163970
ORD00564,CUST0066,FnB Medan,Gilang Anggraini,2024-07-26,17:31:03,CASH,MEMBER DISC,39041,1933,3784,9.513035171078,42754
ORD00565,CUST0155,FnB Medan,Joko Kusumo,2024-09-08,19:13:52,qris,PROMO20,274823,48230,22675,8.245994283262,297484
ORD00566,CUST0049,FnB Jakarta Selatan,Fajar Kurniawan,2023-08-07,18:54:32,gopay,NULL,391976,0,35411,10.000028239892,431173
ORD00567,CUST0132,FnB Bandung,Siti Pratama,2024-03-23,20:39:32,CASH,NULL,240832,22064,22377,9.102557844381,262753
ORD00568,CUST0112,FnB Semarang,Maya Handayani,2023-06-29,19:55:36,QR Code,NULL,227078,0,20716,10.000048272100,249785
ORD00569,CUST0192,FnB Jakarta Pusat,Hadi Handayani,2023-04-11,12:11:17,Credit Card,PROMO20,166819,30394,13654,8.179133445551,180463
ORD00570,CUST0138,FnB Jakarta Selatan,Maya Permata,2024-06-13,08:22:27,QR Code,NULL,134367,0,13437,10.000223269106,147803
ORD00571,CUST0080,FnB Jakarta Selatan,Fitri Prasetyo,2024-08-30,19:06:03,Tunai,BUY1GET1,194682,30117,16525,8.458396462061,211148
ORD00572,CUST0025,FnB Bandung,Agus Wahyuni,2023-12-30,19:33:38,QR Code,NULL,74683,0,7484,9.999331952702,82150
